identifier_Id,identifier_fips,identifier_apn,identifier_attomId,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N4,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,vintage_lastModified,vintage_pubDate
2258339,56021,18868005400000,2258339,US,WY,1243 AFFIRMED RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1243 AFFIRMED RD, CHEYENNE, WY 82009",82009,8103,R002,Rooftop,41.179984,-104.601425,0.0,"CO56021, CS5690770, DB5601980, RS0000102488, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,10ee5ecbc7c7ce2bf64f224eeb261c55,,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2258340,56021,18868005500000,2258340,US,WY,1229 AFFIRMED RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1229 AFFIRMED RD, CHEYENNE, WY 82009",82009,8103,R002,Rooftop,41.178260,-104.601444,0.0,"CO56021, CS5690770, DB5601980, RS0000102488, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,10ee5ecbc7c7ce2bf64f224eeb261c55,,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2258341,56021,12378000400010,2258341,US,WY,10795 ORCHARD DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"10795 ORCHARD DR, CHEYENNE, WY 82009",82009,9494,R012,Rooftop,41.157126,-104.680854,0.0,"CO56021, CS5690770, DB5601980, RS0000102247, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,48c9bc2f402021ecffb2be1ccf76e419,,"5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348005,56021,19221007100060,2348005,US,WY,850 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"850 STERLING DR, CHEYENNE, WY 82009",82009,5805,C049,Rooftop,41.192799,-104.845319,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348006,56021,19221007100100,2348006,US,WY,818 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"818 STERLING DR, CHEYENNE, WY 82009",82009,5805,C049,Rooftop,41.192801,-104.844043,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348007,56021,16608003600000,2348007,US,WY,2430 PETERSEN DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2430 PETERSEN DR, CHEYENNE, WY 82009",82009,9106,H058,Rooftop,41.271860,-104.821977,0.0,"CO56021, CS5690770, DB5601980, RS0000102287, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,cff6c4d9ecf038bc7ef6c80e6ae299c3,,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348008,56021,16608004000000,2348008,US,WY,2446 PETERSEN DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2446 PETERSEN DR, CHEYENNE, WY 82009",82009,9106,H058,Rooftop,41.271847,-104.819386,0.0,"CO56021, CS5690770, DB5601980, RS0000102287, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,cff6c4d9ecf038bc7ef6c80e6ae299c3,,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348009,56021,16978006700030,2348009,US,WY,422 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"422 STERLING DR, CHEYENNE, WY 82009",82009,5808,C049,Rooftop,41.191466,-104.839734,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005163292, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d9cabb6a78ad998b20391292b5b69baa,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 3213fa0a50a52e4a2881a92686f6c00e, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348010,56021,19221006900080,2348010,US,WY,627 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"627 STERLING DR, CHEYENNE, WY 82009",82009,5803,C049,Rooftop,41.192266,-104.840508,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 3213fa0a50a52e4a2881a92686f6c00e, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348011,56021,19221006900040,2348011,US,WY,711 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"711 STERLING DR, CHEYENNE, WY 82009",82009,5800,C049,Rooftop,41.192261,-104.841821,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005163292, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 3213fa0a50a52e4a2881a92686f6c00e, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348012,56021,19221006800060,2348012,US,WY,853 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"853 STERLING DR, CHEYENNE, WY 82009",82009,5804,C049,Rooftop,41.192245,-104.845413,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348013,56021,16978006900110,2348013,US,WY,607 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"607 STERLING DR, CHEYENNE, WY 82009",82009,5803,C049,Rooftop,41.192270,-104.839622,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,d9cabb6a78ad998b20391292b5b69baa,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348014,56021,19221006900030,2348014,US,WY,719 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"719 STERLING DR, CHEYENNE, WY 82009",82009,5800,C049,Rooftop,41.192260,-104.842150,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005163292, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348015,56021,19221007000171,2348015,US,WY,502 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"502 STERLING DR, CHEYENNE, WY 82009",82009,5801,C049,Rooftop,41.191616,-104.838883,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348016,56021,16608004900000,2348016,US,WY,2482 PETERSEN DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2482 PETERSEN DR, CHEYENNE, WY 82009",82009,9106,H058,Rooftop,41.271817,-104.813549,0.0,"CO56021, CS5690770, DB5601980, RS0000102287, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,cff6c4d9ecf038bc7ef6c80e6ae299c3,,"13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348017,56021,19221007000101,2348017,US,WY,614 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"614 STERLING DR, CHEYENNE, WY 82009",82009,5802,C049,Rooftop,41.192808,-104.839820,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,d3249a2aecfeabe2a060e532ab7d2ad4,"744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348018,56021,19221007000092,2348018,US,WY,618 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"618 STERLING DR, CHEYENNE, WY 82009",82009,5802,C049,Rooftop,41.192805,-104.840000,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,d3249a2aecfeabe2a060e532ab7d2ad4,"3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348019,56021,19221007000090,2348019,US,WY,622 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"622 STERLING DR, CHEYENNE, WY 82009",82009,5802,C049,Rooftop,41.192807,-104.840245,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,d3249a2aecfeabe2a060e532ab7d2ad4,"3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348020,56021,19221006800120,2348020,US,WY,805 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"805 STERLING DR, CHEYENNE, WY 82009",82009,5804,C049,Rooftop,41.192255,-104.843433,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"3213fa0a50a52e4a2881a92686f6c00e, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348021,56021,19221006800110,2348021,US,WY,811 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"811 STERLING DR, CHEYENNE, WY 82009",82009,5804,C049,Rooftop,41.192253,-104.843783,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, 3213fa0a50a52e4a2881a92686f6c00e",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348022,56021,19221006800100,2348022,US,WY,821 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"821 STERLING DR, CHEYENNE, WY 82009",82009,5804,C049,Rooftop,41.192252,-104.844107,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, 3213fa0a50a52e4a2881a92686f6c00e",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348023,56021,16978007000131,2348023,US,WY,524 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"524 STERLING DR, CHEYENNE, WY 82009",82009,5801,C049,Rooftop,41.192452,-104.838838,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348024,56021,16978007000130,2348024,US,WY,526 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"526 STERLING DR, CHEYENNE, WY 82009",82009,5801,C049,Rooftop,41.192641,-104.838855,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,802b98230660b6ebebd36a06ec9e541e,"3213fa0a50a52e4a2881a92686f6c00e, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2348025,56021,16978007000121,2348025,US,WY,528 STERLING DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"528 STERLING DR, CHEYENNE, WY 82009",82009,5801,C049,Rooftop,41.192805,-104.838949,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102499, SB0000130742, SB0000130746, SB0000130762, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,56fd18acd7ecae268bd79d2f72c0c34c,d3249a2aecfeabe2a060e532ab7d2ad4,"744f36341a01a573d4ff7c61ea2cc7ed, 3213fa0a50a52e4a2881a92686f6c00e, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351568,56021,14870000900140,2351568,US,WY,936 SHOSHONI ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"936 SHOSHONI ST, CHEYENNE, WY 82009",82009,4329,C045,Rooftop,41.169673,-104.812277,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004915984, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e9f102cd146fae8195186bfa168df984,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351569,56021,14870000800080,2351569,US,WY,5517 MARSHALL RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5517 MARSHALL RD, CHEYENNE, WY 82009",82009,4203,C045,Rooftop,41.170069,-104.815991,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004915984, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e9f102cd146fae8195186bfa168df984,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed, 13e2c61b7838e57ac1998bbff557d090",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351570,56021,11785000200070,2351570,US,WY,5710 BOURNE PL,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5710 BOURNE PL, CHEYENNE, WY 82009",82009,4325,C045,Rooftop,41.171727,-104.812993,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102373, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,98f23fed96dad70e5b2f9e201268f256,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed, 13e2c61b7838e57ac1998bbff557d090",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351571,56021,14870000400120,2351571,US,WY,822 ARAPAHO ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"822 ARAPAHO ST, CHEYENNE, WY 82009",82009,4214,C045,Rooftop,41.170576,-104.815185,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004915984, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e9f102cd146fae8195186bfa168df984,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351572,56021,14870000700110,2351572,US,WY,716 SHOSHONI ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"716 SHOSHONI ST, CHEYENNE, WY 82009",82009,4226,C045,Rooftop,41.169708,-104.817816,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004915984, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e9f102cd146fae8195186bfa168df984,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351573,56021,19350000000031,2351573,US,WY,6115 MARSHALL RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"6115 MARSHALL RD, CHEYENNE, WY 82009",82009,3547,C050,Rooftop,41.175522,-104.815791,0.0,"CO56021, CS5690715, DB5601980, PL5613900, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351574,56021,19350000000032,2351574,US,WY,6105 MARSHALL RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"6105 MARSHALL RD, CHEYENNE, WY 82009",82009,3547,C050,Rooftop,41.175132,-104.815804,0.0,"CO56021, CS5690715, DB5601980, PL5613900, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351575,56021,11785000100090,2351575,US,WY,934 E CARLSON ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"934 E CARLSON ST, CHEYENNE, WY 82009",82009,4318,C045,Rooftop,41.171355,-104.811812,0.0,"CO56021, CS5690715, DB5601980, RS0000102373, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,98f23fed96dad70e5b2f9e201268f256,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351576,56021,14870000500070,2351576,US,WY,707 E CARLSON ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"707 E CARLSON ST, CHEYENNE, WY 82009",82009,4222,C045,Rooftop,41.170975,-104.818072,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0004915984, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e9f102cd146fae8195186bfa168df984,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed, 13e2c61b7838e57ac1998bbff557d090",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351577,56021,11785000200110,2351577,US,WY,5709 SYRACUSE RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5709 SYRACUSE RD, CHEYENNE, WY 82009",82009,4275,C045,Rooftop,41.171545,-104.813509,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102373, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,98f23fed96dad70e5b2f9e201268f256,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351578,56021,15695000100040,2351578,US,WY,5714 MARSHALL RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5714 MARSHALL RD, CHEYENNE, WY 82009",82009,4262,C045,Rooftop,41.171775,-104.816495,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005159950, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b3e42c8cbb892608990de616b16b1168,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2351579,56021,11785000100170,2351579,US,WY,5809 BOURNE PL,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5809 BOURNE PL, CHEYENNE, WY 82009",82009,4310,C045,Rooftop,41.172626,-104.812313,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102373, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,98f23fed96dad70e5b2f9e201268f256,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
